09/04/2026 02:47:36 Epoch 92/200 summary:  loss_train=1.10494,  acc_train=94.20%,  loss_val=1.48,  acc_val=63.95% (best: 67.50% @ epoch 85)
09/04/2026 02:49:12 Epoch 93/200 summary:  loss_train=1.10696,  acc_train=94.14%,  loss_val=1.45,  acc_val=64.37% (best: 67.50% @ epoch 85)
09/04/2026 02:50:48 Epoch 94/200 summary:  loss_train=1.10059,  acc_train=94.20%,  loss_val=1.47,  acc_val=63.68% (best: 67.50% @ epoch 85)
09/04/2026 02:52:24 Epoch 95/200 summary:  loss_train=1.09281,  acc_train=94.69%,  loss_val=1.45,  acc_val=64.19% (best: 67.50% @ epoch 85)
09/04/2026 02:54:00 Epoch 96/200 summary:  loss_train=1.09567,  acc_train=94.55%,  loss_val=1.44,  acc_val=64.95% (best: 67.50% @ epoch 85)
09/04/2026 02:55:36 Epoch 97/200 summary:  loss_train=1.10210,  acc_train=94.27%,  loss_val=1.39,  acc_val=65.58% (best: 67.50% @ epoch 85)
09/04/2026 02:57:12 Epoch 98/200 summary:  loss_train=1.08610,  acc_train=94.95%,  loss_val=1.53,  acc_val=63.29% (best: 67.50% @ epoch 85)
09/04/2026 02:58:48 Epoch 99/200 summary:  loss_train=1.09827,  acc_train=94.33%,  loss_val=1.42,  acc_val=64.82% (best: 67.50% @ epoch 85)
09/04/2026 03:00:24 Epoch 100/200 summary:  loss_train=1.08554,  acc_train=94.88%,  loss_val=1.40,  acc_val=66.09% (best: 67.50% @ epoch 85)
09/04/2026 03:02:00 Epoch 101/200 summary:  loss_train=0.96978,  acc_train=98.54%,  loss_val=1.10,  acc_val=73.48% (best: 73.48% @ epoch 101)
09/04/2026 03:03:36 Epoch 102/200 summary:  loss_train=0.92635,  acc_train=99.48%,  loss_val=1.10,  acc_val=73.69% (best: 73.69% @ epoch 102)
09/04/2026 03:05:12 Epoch 103/200 summary:  loss_train=0.91409,  acc_train=99.68%,  loss_val=1.09,  acc_val=73.93% (best: 73.93% @ epoch 103)
09/04/2026 03:06:48 Epoch 104/200 summary:  loss_train=0.90473,  acc_train=99.71%,  loss_val=1.09,  acc_val=74.36% (best: 74.36% @ epoch 104)
09/04/2026 03:08:24 Epoch 105/200 summary:  loss_train=0.89889,  acc_train=99.75%,  loss_val=1.10,  acc_val=73.72% (best: 74.36% @ epoch 104)
09/04/2026 03:10:00 Epoch 106/200 summary:  loss_train=0.89364,  acc_train=99.83%,  loss_val=1.09,  acc_val=74.44% (best: 74.44% @ epoch 106)
09/04/2026 03:11:37 Epoch 107/200 summary:  loss_train=0.88978,  acc_train=99.84%,  loss_val=1.11,  acc_val=74.16% (best: 74.44% @ epoch 106)
09/04/2026 03:13:13 Epoch 108/200 summary:  loss_train=0.88688,  acc_train=99.87%,  loss_val=1.10,  acc_val=74.55% (best: 74.55% @ epoch 108)
09/04/2026 03:14:49 Epoch 109/200 summary:  loss_train=0.88399,  acc_train=99.85%,  loss_val=1.10,  acc_val=74.22% (best: 74.55% @ epoch 108)
09/04/2026 03:16:25 Epoch 110/200 summary:  loss_train=0.88164,  acc_train=99.88%,  loss_val=1.11,  acc_val=74.27% (best: 74.55% @ epoch 108)
09/04/2026 03:18:01 Epoch 111/200 summary:  loss_train=0.87908,  acc_train=99.90%,  loss_val=1.11,  acc_val=74.38% (best: 74.55% @ epoch 108)
09/04/2026 03:19:37 Epoch 112/200 summary:  loss_train=0.87746,  acc_train=99.86%,  loss_val=1.11,  acc_val=74.36% (best: 74.55% @ epoch 108)
09/04/2026 03:21:13 Epoch 113/200 summary:  loss_train=0.87542,  acc_train=99.90%,  loss_val=1.11,  acc_val=74.40% (best: 74.55% @ epoch 108)
09/04/2026 03:22:49 Epoch 114/200 summary:  loss_train=0.87366,  acc_train=99.92%,  loss_val=1.11,  acc_val=74.34% (best: 74.55% @ epoch 108)
09/04/2026 03:24:25 Epoch 115/200 summary:  loss_train=0.87258,  acc_train=99.90%,  loss_val=1.12,  acc_val=74.36% (best: 74.55% @ epoch 108)
09/04/2026 03:26:01 Epoch 116/200 summary:  loss_train=0.87084,  acc_train=99.92%,  loss_val=1.12,  acc_val=74.49% (best: 74.55% @ epoch 108)
09/04/2026 03:27:38 Epoch 117/200 summary:  loss_train=0.86907,  acc_train=99.94%,  loss_val=1.12,  acc_val=74.29% (best: 74.55% @ epoch 108)
09/04/2026 03:29:14 Epoch 118/200 summary:  loss_train=0.86831,  acc_train=99.92%,  loss_val=1.11,  acc_val=74.23% (best: 74.55% @ epoch 108)
09/04/2026 03:30:50 Epoch 119/200 summary:  loss_train=0.86656,  acc_train=99.93%,  loss_val=1.12,  acc_val=74.45% (best: 74.55% @ epoch 108)
09/04/2026 03:32:26 Epoch 120/200 summary:  loss_train=0.86595,  acc_train=99.93%,  loss_val=1.13,  acc_val=74.38% (best: 74.55% @ epoch 108)
09/04/2026 03:34:02 Epoch 121/200 summary:  loss_train=0.86490,  acc_train=99.93%,  loss_val=1.12,  acc_val=74.45% (best: 74.55% @ epoch 108)
09/04/2026 03:35:38 Epoch 122/200 summary:  loss_train=0.86368,  acc_train=99.95%,  loss_val=1.12,  acc_val=74.48% (best: 74.55% @ epoch 108)
09/04/2026 03:37:14 Epoch 123/200 summary:  loss_train=0.86328,  acc_train=99.94%,  loss_val=1.12,  acc_val=74.53% (best: 74.55% @ epoch 108)
09/04/2026 03:38:50 Epoch 124/200 summary:  loss_train=0.86194,  acc_train=99.94%,  loss_val=1.13,  acc_val=74.54% (best: 74.55% @ epoch 108)
09/04/2026 03:40:26 Epoch 125/200 summary:  loss_train=0.86163,  acc_train=99.93%,  loss_val=1.13,  acc_val=74.32% (best: 74.55% @ epoch 108)
